State;ST;Fips;County;Gini.Coefficient;Republicans_2016;Democrats_2016
Iowa;IA;19049;Dallas County, Iowa;0,2882;0,5127;0,0416
Iowa;IA;19059;Dickinson County, Iowa;0,2938;0,6580;0,2977
Iowa;IA;19139;Muscatine County, Iowa;0,2792;0,5003;0,0434
Iowa;IA;19153;Polk County, Iowa;0,3000;4,0899;0,5239
Iowa;IA;19115;Louisa County, Iowa;0,2472;0,6191;0,0332
Iowa;IA;19125;Marion County, Iowa;0,2757;0,6232;0,3116
Iowa;IA;19129;Mills County, Iowa;0,0264;0,6638;0,2734
Iowa;IA;19131;Mitchell County, Iowa;0,2465;0,5933;0,0351
Iowa;IA;19159;Ringgold County, Iowa;0,2799;0,6781;0,2806
Iowa;IA;19033;Cerro Gordo County, Iowa;0,2958;0,5118;0,0435
Iowa;IA;19121;Madison County, Iowa;0,2854;6,2607;0,0313
Iowa;IA;19183;Washington County, Iowa;0,2660;0,0570;0,0364
Iowa;IA;19187;Webster County, Iowa;0,3014;5,8292;0,0365
Iowa;IA;19191;Winneshiek County, Iowa;0,2799;0,4753;0,0467
Iowa;IA;19011;Benton County, Iowa;0,2625;0,6009;0,3413
Iowa;IA;19081;Hancock County, Iowa;0,2549;0,0683;0,2721
Iowa;IA;19073;Greene County, Iowa;0,2792;0,5920;0,0354
Iowa;IA;19085;Harrison County, Iowa;0,2729;0,0663;0,2877
Iowa;IA;19109;Kossuth County, Iowa;0,3063;0,6628;0,2974
Iowa;IA;19113;Linn County, Iowa;0,2938;0,4202;0,5100
Iowa;IA;19141;O'Brien County, Iowa;0,3090;0,7805;0,1788
Iowa;IA;19181;Warren County, Iowa;0,2813;5,4886;0,0039
Iowa;IA;19185;Wayne County, Iowa;0,2875;0,7083;0,2461
Iowa;IA;19067;Floyd County, Iowa;0,2958;5,4740;0,0040
Iowa;IA;19151;Pocahontas County, Iowa;0,2681;0,7027;0,2511
Iowa;IA;19163;Scott County, Iowa;0,3118;0,4605;0,0047
Iowa;IA;19031;Cedar County, Iowa;0,2444;0,5620;0,3812
Iowa;IA;19043;Clayton County, Iowa;0,2611;5,8353;0,0356
Iowa;IA;19077;Guthrie County, Iowa;0,2965;0,6372;0,0030
Iowa;IA;19093;Ida County, Iowa;0,2715;0,7396;0,2206
Iowa;IA;19101;Jefferson County, Iowa;0,3188;0,4672;0,0046
Iowa;IA;19165;Shelby County, Iowa;0,2771;0,6922;0,2630
Iowa;IA;19177;Van Buren County, Iowa;0,2840;0,7158;0,2391
Iowa;IA;19015;Boone County, Iowa;0,2826;0,5333;0,3945
Iowa;IA;19037;Chickasaw County, Iowa;0,2785;0,5872;0,0356
Iowa;IA;19137;Montgomery County, Iowa;0,2875;0,6865;0,2625
Iowa;IA;19197;Wright County, Iowa;0,2826;6,3708;0,0318
Iowa;IA;19063;Emmet County, Iowa;0,3160;0,6631;0,2881
Iowa;IA;19103;Johnson County, Iowa;0,3285;2,7755;0,0660
Iowa;IA;19107;Keokuk County, Iowa;0,2771;0,6968;0,0260
Iowa;IA;19119;Lyon County, Iowa;0,2444;0,8188;0,1447
Iowa;IA;19135;Monroe County, Iowa;0,2785;0,6855;0,0274
Iowa;IA;19025;Calhoun County, Iowa;0,2931;0,6789;0,2735
Iowa;IA;19099;Jasper County, Iowa;0,2743;5,6221;0,0379
Iowa;IA;19143;Osceola County, Iowa;0,2833;0,7907;0,0173
Iowa;IA;19171;Tama County, Iowa;0,2799;0,5753;0,0370
Iowa;IA;19051;Davis County, Iowa;0,2861;0,7053;0,2530
Iowa;IA;19133;Monona County, Iowa;0,2896;0,6884;0,0275
Iowa;IA;19145;Page County, Iowa;0,2951;0,6996;0,2585
Iowa;IA;19095;Iowa County, Iowa;0,2736;0,5909;0,0349
Iowa;IA;19155;Pottawattamie County, Iowa;0,2771;0,5788;0,0363
Iowa;IA;19195;Worth County, Iowa;0,3035;0,5795;0,0361
Iowa;IA;19189;Winnebago County, Iowa;0,2813;0,6012;0,0336
Iowa;IA;19053;Decatur County, Iowa;0,3146;6,2004;0,0324
Iowa;IA;19091;Humboldt County, Iowa;0,2785;0,7081;0,2486
Iowa;IA;19147;Palo Alto County, Iowa;0,2972;0,6588;0,2985
Iowa;IA;19097;Jackson County, Iowa;0,2826;0,5705;0,0376
Iowa;IA;19167;Sioux County, Iowa;0,2660;0,0082;0,1272
Iowa;IA;19193;Woodbury County, Iowa;0,2931;0,5736;0,0375
Iowa;IA;19001;Adair County, Iowa;0,2833;0,0653;0,2998
Iowa;IA;19021;Buena Vista County, Iowa;0,2875;0,5985;0,0349
Iowa;IA;19117;Lucas County, Iowa;0,2826;0,6686;0,2876
Iowa;IA;19123;Mahaska County, Iowa;0,2799;0,7055;0,0248
Iowa;IA;19013;Black Hawk County, Iowa;0,3042;4,3312;0,5063
Iowa;IA;19057;Des Moines County, Iowa;0,0299;0,5065;0,4370
Iowa;IA;19069;Franklin County, Iowa;0,2688;0,6415;0,0303
Iowa;IA;19105;Jones County, Iowa;0,2660;0,5712;0,3775
Iowa;IA;19087;Henry County, Iowa;0,3139;0,6207;0,0312
Iowa;IA;19009;Audubon County, Iowa;0,2972;0,6318;0,3193
Iowa;IA;19083;Hardin County, Iowa;0,0292;0,6210;0,3293
Iowa;IA;19161;Sac County, Iowa;0,2931;0,7158;0,0025
Iowa;IA;19045;Clinton County, Iowa;0,2757;0,4945;0,4431
Iowa;IA;19075;Grundy County, Iowa;0,2667;0,6675;0,0273
Iowa;IA;19179;Wapello County, Iowa;0,3083;0,0581;0,0373
Iowa;IA;19027;Carroll County, Iowa;0,2944;0,6351;0,3167
Iowa;IA;19127;Marshall County, Iowa;0,2813;0,5155;0,0431
Iowa;IA;19149;Plymouth County, Iowa;0,0292;0,7398;0,2204
Iowa;IA;19019;Buchanan County, Iowa;0,2632;0,5430;0,3912
Iowa;IA;19023;Butler County, Iowa;0,2771;0,6595;0,2901
Iowa;IA;19029;Cass County, Iowa;0,2792;0,6740;0,2758
Iowa;IA;19039;Clarke County, Iowa;0,3028;0,6143;0,0332
Iowa;IA;19111;Lee County, Iowa;0,2861;0,5513;0,0390
Iowa;IA;19157;Poweshiek County, Iowa;0,2910;0,5092;0,0441
Iowa;IA;19005;Allamakee County, Iowa;0,2493;0,5956;0,3523
Iowa;IA;19007;Appanoose County, Iowa;0,3132;0,0661;0,2974
Iowa;IA;19169;Story County, Iowa;0,3146;0,3907;0,0513
Iowa;IA;19173;Taylor County, Iowa;0,2931;0,0702;0,0251
Iowa;IA;19055;Delaware County, Iowa;0,2694;0,6206;0,3225
Iowa;IA;19071;Fremont County, Iowa;0,2813;0,6756;0,0270
Iowa;IA;19175;Union County, Iowa;0,0285;0,6104;0,3329
Kansas;KS;20075;Hamilton County, Kansas;0,2965;0,8146;0,0135
Kansas;KS;20123;Mitchell County, Kansas;0,0285;0,7847;0,1661
Kansas;KS;20127;Morris County, Kansas;0,3063;0,6970;0,2282
Kansas;KS;20005;Atchison County, Kansas;0,3014;6,2209;0,3044
Kansas;KS;20079;Harvey County, Kansas;0,2792;0,5848;0,0344
Kansas;KS;20137;Norton County, Kansas;0,2785;0,8256;0,1265
Kansas;KS;20139;Osage County, Kansas;0,2729;0,6836;0,2509
Kansas;KS;20169;Saline County, Kansas;0,2931;0,6303;0,2869
Kansas;KS;20119;Meade County, Kansas;0,3063;0,8299;0,1230
Kansas;KS;20047;Edwards County, Kansas;0,2958;0,7898;0,1590
Kansas;KS;20049;Elk County, Kansas;0,2882;0,8324;0,1271
Kansas;KS;20167;Russell County, Kansas;0,3243;0,8081;0,1442
Kansas;KS;20037;Crawford County, Kansas;0,0319;5,8275;0,0352
Kansas;KS;20039;Decatur County, Kansas;0,2660;0,8356;0,1219
Kansas;KS;20143;Ottawa County, Kansas;0,2535;0,7889;0,0148
Kansas;KS;20153;Rawlins County, Kansas;0,2854;0,8349;0,1105
Kansas;KS;20009;Barton County, Kansas;0,3014;0,7698;0,0181
Kansas;KS;20043;Doniphan County, Kansas;0,2889;0,7727;0,1735
Kansas;KS;20071;Greeley County, Kansas;0,3306;0,8185;0,1299
Kansas;KS;20177;Shawnee County, Kansas;0,3021;0,4800;0,0452
Kansas;KS;20199;Wallace County, Kansas;0,0028;0,9127;0,5777
Kansas;KS;20001;Allen County, Kansas;0,2736;0,6728;0,2631
Kansas;KS;20011;Bourbon County, Kansas;0,2896;0,7290;0,2207
Kansas;KS;20033;Comanche County, Kansas;0,3014;0,0823;0,0119
Kansas;KS;20157;Republic County, Kansas;0,3132;0,8023;0,1490
Kansas;KS;20003;Anderson County, Kansas;0,2792;0,7281;0,2029
Kansas;KS;20085;Jackson County, Kansas;0,2611;0,0679;0,2600
Kansas;KS;20097;Kiowa County, Kansas;0,0285;0,8358;0,1085
Kansas;KS;20171;Scott County, Kansas;0,2944;0,8485;0,1075
Kansas;KS;20207;Woodson County, Kansas;0,0368;0,7486;0,1901
Kansas;KS;20021;Cherokee County, Kansas;0,3069;0,7175;0,2336
Kansas;KS;20029;Cloud County, Kansas;0,2868;0,0745;0,0194
Kansas;KS;20041;Dickinson County, Kansas;0,2701;0,7374;0,1976
Kansas;KS;20081;Haskell County, Kansas;0,2840;0,7777;0,0175
Kansas;KS;20045;Douglas County, Kansas;0,3292;2,9666;0,6239
Kansas;KS;20083;Hodgeman County, Kansas;0,2736;0,8400;0,1233
Kansas;KS;20203;Wichita County, Kansas;0,2444;0,8191;0,1488
Kansas;KS;20035;Cowley County, Kansas;0,2882;0,6586;0,2823
Kansas;KS;20103;Leavenworth County, Kansas;0,2757;5,8589;0,0339
Kansas;KS;20155;Reno County, Kansas;0,2979;0,6440;0,2845
Kansas;KS;20187;Stanton County, Kansas;0,2410;0,7817;0,0178
Kansas;KS;20135;Ness County, Kansas;0,2979;0,8474;0,1115
Kansas;KS;20173;Sedgwick County, Kansas;0,3083;0,5605;0,0369
Kansas;KS;20181;Sherman County, Kansas;0,0292;0,8053;0,1340
Kansas;KS;20201;Washington County, Kansas;0,2694;0,7979;0,1412
Kansas;KS;20055;Finney County, Kansas;0,0285;6,3251;0,3089
Kansas;KS;20165;Rush County, Kansas;0,2785;0,0799;0,1540
Kansas;KS;20017;Chase County, Kansas;0,2875;0,7183;0,0233
Kansas;KS;20121;Miami County, Kansas;0,2632;0,6688;0,0268
Kansas;KS;20163;Rooks County, Kansas;0,3153;0,8406;0,1148
Kansas;KS;20025;Clark County, Kansas;0,3174;0,0083;0,1200
Kansas;KS;20145;Pawnee County, Kansas;0,2486;0,0719;0,2179
Kansas;KS;20149;Pottawatomie County, Kansas;0,0292;0,7193;0,2115
Kansas;KS;20161;Riley County, Kansas;0,3292;0,4795;0,0434
Kansas;KS;20013;Brown County, Kansas;0,3007;0,7225;0,2146
Kansas;KS;20015;Butler County, Kansas;0,2903;0,6943;0,2399
Kansas;KS;20023;Cheyenne County, Kansas;0,3035;0,8318;0,0133
Kansas;KS;20195;Trego County, Kansas;0,2826;0,8300;0,1323
Kansas;KS;20007;Barber County, Kansas;0,2944;0,8248;0,1272
Kansas;KS;20053;Ellsworth County, Kansas;0,2799;0,0736;0,1961
Kansas;KS;20115;Marion County, Kansas;0,2542;0,7188;0,2154
Kansas;KS;20091;Johnson County, Kansas;0,2965;0,0479;0,4516
Kansas;KS;20093;Kearny County, Kansas;0,2514;0,7909;0,0169
Kansas;KS;20101;Lane County, Kansas;0,3257;0,8231;0,1252
Kansas;KS;20117;Marshall County, Kansas;0,2563;0,0710;0,2315
Kansas;KS;20057;Ford County, Kansas;0,2833;0,6726;0,2737
Kansas;KS;20065;Graham County, Kansas;0,2972;0,8008;0,1462
Kansas;KS;20089;Jewell County, Kansas;0,3028;0,8119;0,1214
Kansas;KS;20099;Labette County, Kansas;0,3083;0,6607;0,0282
Kansas;KS;20105;Lincoln County, Kansas;0,2729;0,8066;0,0148
Kansas;KS;20159;Rice County, Kansas;0,2667;0,7435;0,0187
Kansas;KS;20183;Smith County, Kansas;0,0285;0,8118;0,0146
Kansas;KS;20197;Wabaunsee County, Kansas;0,2507;0,7060;0,0023
Kansas;KS;20027;Clay County, Kansas;0,3063;0,7596;0,1784
Kansas;KS;20063;Gove County, Kansas;0,2826;0,0849;0,1122
Kansas;KS;20067;Grant County, Kansas;0,2875;0,0759;0,1848
Kansas;KS;20077;Harper County, Kansas;0,3035;0,7760;0,1544
Kansas;KS;20191;Sumner County, Kansas;0,2799;0,7209;0,2148
Kansas;KS;20205;Wilson County, Kansas;0,2722;0,7889;0,1580
Kansas;KS;20031;Coffey County, Kansas;0,2750;0,7547;0,1815
Kansas;KS;20059;Franklin County, Kansas;0,2528;0,0659;0,2654
Kansas;KS;20073;Greenwood County, Kansas;0,2958;0,7634;0,1722
Kansas;KS;20087;Jefferson County, Kansas;0,2556;0,6272;0,3046
Kansas;KS;20113;McPherson County, Kansas;0,2806;0,6756;0,2558
Kansas;KS;20125;Montgomery County, Kansas;0,0292;0,7284;0,0220
Kansas;KS;20189;Stevens County, Kansas;0,2583;0,8440;0,1160
Kansas;KS;20051;Ellis County, Kansas;0,3146;0,7128;0,0229
Kansas;KS;20095;Kingman County, Kansas;0,2535;0,7641;0,1810
Kansas;KS;20111;Lyon County, Kansas;0,2951;0,5410;0,0379
Kansas;KS;20129;Morton County, Kansas;0,2715;0,8362;0,0000
Kansas;KS;20019;Chautauqua County, Kansas;0,2931;0,8412;0,1279
Kansas;KS;20133;Neosho County, Kansas;0,0285;0,7056;0,2380
Kansas;KS;20147;Phillips County, Kansas;0,2528;0,8426;0,1134
Kansas;KS;20151;Pratt County, Kansas;0,3118;0,7420;0,0202
Kansas;KS;20209;Wyandotte County, Kansas;0,2993;0,3270;0,0618
Kansas;KS;20107;Linn County, Kansas;0,0271;0,0789;0,1685
Kansas;KS;20131;Nemaha County, Kansas;0,2931;0,8092;0,1421
Kansas;KS;20179;Sheridan County, Kansas;0,2750;0,8708;0,0925
Kansas;KS;20061;Geary County, Kansas;0,2722;5,7736;0,0360
Kansas;KS;20069;Gray County, Kansas;0,2667;0,8210;0,1278
Kansas;KS;20109;Logan County, Kansas;0,2993;0,8338;0,1105
Kansas;KS;20141;Osborne County, Kansas;0,3326;0,8197;0,1318
Kansas;KS;20185;Stafford County, Kansas;0,3007;0,7882;0,0016
Kansas;KS;20175;Seward County, Kansas;0,2861;0,6378;0,3144
Kansas;KS;20193;Thomas County, Kansas;0,2972;0,8131;0,0134
Kentucky;KY;21085;Grayson County, Kentucky;0,3014;0,7774;0,1853
Kentucky;KY;21179;Nelson County, Kentucky;0,2826;0,6465;0,3097
Kentucky;KY;21081;Grant County, Kentucky;0,2944;0,0761;0,0200
Kentucky;KY;21089;Greenup County, Kentucky;0,3069;0,7095;0,2548
Kentucky;KY;21113;Jessamine County, Kentucky;0,3257;0,6639;0,2636
Kentucky;KY;21207;Russell County, Kentucky;0,3424;0,8396;0,1337
Kentucky;KY;21215;Spencer County, Kentucky;0,2542;0,7564;0,2019
Kentucky;KY;21017;Bourbon County, Kentucky;0,3007;0,6332;0,3173
Kentucky;KY;21047;Christian County, Kentucky;0,2944;0,6389;0,0325
Kentucky;KY;21091;Hancock County, Kentucky;0,2590;0,6494;0,2898
Kentucky;KY;21169;Metcalfe County, Kentucky;0,0285;0,7558;0,2113
Kentucky;KY;21195;Pike County, Kentucky;0,3236;0,8008;0,1735
Kentucky;KY;21209;Scott County, Kentucky;0,2889;0,6225;0,3190
Kentucky;KY;21105;Hickman County, Kentucky;0,0313;0,7682;0,2082
Kentucky;KY;21123;Larue County, Kentucky;0,2965;0,7537;0,2007
Kentucky;KY;21147;McCreary County, Kentucky;0,3014;0,8677;0,0115
Kentucky;KY;21167;Mercer County, Kentucky;0,2965;0,7313;0,2263
Kentucky;KY;21171;Monroe County, Kentucky;0,3229;0,8571;0,0120
Kentucky;KY;21205;Rowan County, Kentucky;0,3396;0,5852;0,0373
Kentucky;KY;21029;Bullitt County, Kentucky;0,2625;0,7270;0,2290
Kentucky;KY;21035;Calloway County, Kentucky;0,3160;0,0646;0,0296
Kentucky;KY;21083;Graves County, Kentucky;0,3222;0,7637;0,0199
Kentucky;KY;21103;Henry County, Kentucky;0,2875;0,6920;0,0256
Kentucky;KY;21173;Montgomery County, Kentucky;0,0319;0,6865;0,2760
Kentucky;KY;21115;Johnson County, Kentucky;0,3493;0,8403;0,1306
Kentucky;KY;21133;Letcher County, Kentucky;0,3313;0,7984;0,0169
Kentucky;KY;21141;Logan County, Kentucky;0,3167;0,7136;0,2528
Kentucky;KY;21107;Hopkins County, Kentucky;0,3069;0,7510;0,2119
Kentucky;KY;21145;McCracken County, Kentucky;0,3285;0,6638;0,2919
Kentucky;KY;21151;Madison County, Kentucky;0,3076;6,2757;0,3159
Kentucky;KY;21177;Muhlenberg County, Kentucky;0,3097;0,7195;0,2507
Kentucky;KY;21009;Barren County, Kentucky;0,3160;0,0729;0,0231
Kentucky;KY;21011;Bath County, Kentucky;0,3201;0,6725;0,2970
Kentucky;KY;21071;Floyd County, Kentucky;0,3257;0,7251;0,2427
Kentucky;KY;21139;Livingston County, Kentucky;0,2875;0,7689;0,1910
Kentucky;KY;21191;Pendleton County, Kentucky;0,2792;0,0077;0,0194
Kentucky;KY;21233;Webster County, Kentucky;0,2896;0,7575;0,0214
Kentucky;KY;21135;Lewis County, Kentucky;0,3257;0,8235;0,1482
Kentucky;KY;21199;Pulaski County, Kentucky;0,3451;0,8169;0,0150
Kentucky;KY;21201;Robertson County, Kentucky;0,3139;0,7493;0,2192
Kentucky;KY;21231;Wayne County, Kentucky;0,3375;0,7971;0,1791
Kentucky;KY;21235;Whitley County, Kentucky;0,3340;0,8216;0,0150
Kentucky;KY;21239;Woodford County, Kentucky;0,2903;0,5676;0,0366
Kentucky;KY;21095;Harlan County, Kentucky;0,3306;0,8487;0,1275
Kentucky;KY;21125;Laurel County, Kentucky;0,3271;0,8295;0,1386
Kentucky;KY;21143;Lyon County, Kentucky;0,2854;0,7041;0,0264
Kentucky;KY;21187;Owen County, Kentucky;0,0271;0,7491;0,2124
Kentucky;KY;21193;Perry County, Kentucky;0,3743;0,7717;0,2020
Kentucky;KY;21015;Boone County, Kentucky;0,2736;0,6789;0,2610
Kentucky;KY;21019;Boyd County, Kentucky;0,3278;0,6645;0,2944
Kentucky;KY;21067;Fayette County, Kentucky;0,3340;0,4176;0,0051
Kentucky;KY;21117;Kenton County, Kentucky;0,3007;0,5971;0,0337
Kentucky;KY;21131;Leslie County, Kentucky;0,0313;0,8938;0,0890
Kentucky;KY;21161;Mason County, Kentucky;0,3361;0,6851;0,2730
Kentucky;KY;21061;Edmonson County, Kentucky;0,3090;0,7890;0,1868
Kentucky;KY;21097;Harrison County, Kentucky;0,3007;0,6986;0,2611
Kentucky;KY;21111;Jefferson County, Kentucky;0,0326;0,4073;0,5407
Kentucky;KY;21149;McLean County, Kentucky;0,3069;0,0740;0,2164
Kentucky;KY;21023;Bracken County, Kentucky;0,2944;0,7686;0,1999
Kentucky;KY;21065;Estill County, Kentucky;0,3368;0,7639;0,1998
Kentucky;KY;21127;Lawrence County, Kentucky;0,3222;0,0797;0,0173
Kentucky;KY;21119;Knott County, Kentucky;0,3215;0,7560;0,2160
Kentucky;KY;21165;Menifee County, Kentucky;0,3007;0,0723;0,2518
Kentucky;KY;21001;Adair County, Kentucky;0,3208;0,8063;0,0161
Kentucky;KY;21051;Clay County, Kentucky;0,3556;0,8664;0,1112
Kentucky;KY;21005;Anderson County, Kentucky;0,2611;0,7217;0,2306
Kentucky;KY;21079;Garrard County, Kentucky;0,3042;0,7749;0,1907
Kentucky;KY;21093;Hardin County, Kentucky;0,0285;6,2516;0,0323
Kentucky;KY;21129;Lee County, Kentucky;0,3222;0,8065;0,1665
Kentucky;KY;21087;Green County, Kentucky;0,0035;0,8198;0,1560
Kentucky;KY;21137;Lincoln County, Kentucky;0,3042;0,7675;0,1951
Kentucky;KY;21153;Magoffin County, Kentucky;0,3486;0,7475;0,0229
Kentucky;KY;21155;Marion County, Kentucky;0,3069;6,3164;0,0330
Kentucky;KY;21175;Morgan County, Kentucky;0,3764;0,0761;0,0211
Kentucky;KY;21229;Washington County, Kentucky;0,2896;0,7128;0,0252
Kentucky;KY;21003;Allen County, Kentucky;0,0292;0,7992;0,1667
Kentucky;KY;21043;Carter County, Kentucky;0,3278;0,7385;0,2215
Kentucky;KY;21075;Fulton County, Kentucky;0,3069;0,6503;0,0325
Kentucky;KY;21203;Rockcastle County, Kentucky;0,3493;0,8387;0,0137
Kentucky;KY;21101;Henderson County, Kentucky;0,3035;6,1705;0,0003
Kentucky;KY;21219;Todd County, Kentucky;0,3007;0,7566;0,2183
Kentucky;KY;21227;Warren County, Kentucky;0,3201;5,9198;0,0350
Kentucky;KY;21237;Wolfe County, Kentucky;0,3292;0,6846;0,0286
Kentucky;KY;21013;Bell County, Kentucky;0,0340;0,0799;0,1770
Kentucky;KY;21163;Meade County, Kentucky;0,2618;0,7082;0,0025
Kentucky;KY;21031;Butler County, Kentucky;0,3035;0,7941;0,1698
Kentucky;KY;21053;Clinton County, Kentucky;0,3382;0,0854;0,1227
Kentucky;KY;21041;Carroll County, Kentucky;0,3160;0,6713;0,0287
Kentucky;KY;21057;Cumberland County, Kentucky;0,2910;0,8160;0,0015
Kentucky;KY;21109;Jackson County, Kentucky;0,3424;0,8889;0,0876
Kentucky;KY;21121;Knox County, Kentucky;0,3521;0,8229;0,0147
Kentucky;KY;21181;Nicholas County, Kentucky;0,2861;0,6891;0,2771
Kentucky;KY;21197;Powell County, Kentucky;0,3083;0,0709;0,2566
Kentucky;KY;21217;Taylor County, Kentucky;0,3035;0,7360;0,2258
Kentucky;KY;21025;Breathitt County, Kentucky;0,3806;0,0070;0,2680
Kentucky;KY;21037;Campbell County, Kentucky;0,3063;0,5896;0,3450
Kentucky;KY;21045;Casey County, Kentucky;0,3035;0,8514;0,0119
Kentucky;KY;21077;Gallatin County, Kentucky;0,2701;0,0732;0,2245
Kentucky;KY;21211;Shelby County, Kentucky;0,3014;0,6414;0,3051
Kentucky;KY;21213;Simpson County, Kentucky;0,2854;0,6743;0,2848
Kentucky;KY;21221;Trigg County, Kentucky;0,3229;0,7306;0,0235
Kentucky;KY;21223;Trimble County, Kentucky;0,2826;0,0732;0,2320
Kentucky;KY;21033;Caldwell County, Kentucky;0,3104;0,7543;0,0211
Kentucky;KY;21069;Fleming County, Kentucky;0,3208;0,7547;0,0215
Kentucky;KY;21039;Carlisle County, Kentucky;0,2799;0,8051;0,1661
Kentucky;KY;21049;Clark County, Kentucky;0,3042;0,6610;0,2905
Kentucky;KY;21073;Franklin County, Kentucky;0,3069;0,4953;0,0449
Kentucky;KY;21099;Hart County, Kentucky;0,3292;0,7325;0,0024
Kentucky;KY;21157;Marshall County, Kentucky;0,2875;0,7384;0,2200
Kentucky;KY;21027;Breckinridge County, Kentucky;0,2910;0,0739;0,0022
Kentucky;KY;21063;Elliott County, Kentucky;0,3444;0,7005;0,0259
Kentucky;KY;21007;Ballard County, Kentucky;0,3111;0,7708;0,0199
Kentucky;KY;21059;Daviess County, Kentucky;0,3042;0,6314;0,0031
Kentucky;KY;21055;Crittenden County, Kentucky;0,3215;0,8150;0,1528
Kentucky;KY;21021;Boyle County, Kentucky;0,3326;0,6214;0,3309
Kentucky;KY;21183;Ohio County, Kentucky;0,3063;0,7638;0,2000
Kentucky;KY;21189;Owsley County, Kentucky;0,3465;0,8380;0,1455
Kentucky;KY;21159;Martin County, Kentucky;0,3215;0,8862;0,0918
Kentucky;KY;21185;Oldham County, Kentucky;0,2965;0,6230;0,3125
Kentucky;KY;21225;Union County, Kentucky;0,2736;0,7569;0,2143
Louisiana;LA;22029;Concordia Parish, Louisiana;0,3319;6,1721;0,0369
Louisiana;LA;22127;Winn Parish, Louisiana;0,3146;0,7231;0,0258
Louisiana;LA;22081;Red River Parish, Louisiana;0,3549;0,5407;0,0438
Louisiana;LA;22103;St. Tammany Parish, Louisiana;0,3063;0,7309;0,2228
Louisiana;LA;22123;West Carroll Parish, Louisiana;0,3208;0,8342;0,1502
Louisiana;LA;22043;Grant Parish, Louisiana;0,2993;0,8398;0,1339
Louisiana;LA;22001;Acadia Parish, Louisiana;0,3139;0,0077;0,2059
Louisiana;LA;22027;Claiborne Parish, Louisiana;0,3292;0,5583;0,0423
Louisiana;LA;22045;Iberia Parish, Louisiana;0,3188;0,6441;0,3296
Louisiana;LA;22111;Union Parish, Louisiana;0,3306;0,0732;0,2470
Louisiana;LA;22009;Avoyelles Parish, Louisiana;0,3181;0,6732;0,0303
Louisiana;LA;22019;Calcasieu Parish, Louisiana;0,3250;0,6468;0,3139
Louisiana;LA;22069;Natchitoches Parish, Louisiana;0,3569;0,5395;0,0430
Louisiana;LA;22089;St. Charles Parish, Louisiana;0,2861;0,6346;0,0327
Louisiana;LA;22063;Livingston Parish, Louisiana;0,0028;0,8457;0,1205
Louisiana;LA;22095;St. John the Baptist Parish, Louisiana;0,2924;3,6495;0,0610
Louisiana;LA;22003;Allen Parish, Louisiana;0,3014;0,7428;0,2278
